Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	unique_id
prerank	Heme degradation	0.40027305602162666	0.9862046984046182	0.5108359133126935	1.0	1.0	10/13	55.80%	MAM01398;MAM01396;MAM02040;MAM02554;MAM03109;MAM01399;MAM03106;MAM01821;MAM02049;MAM01595	Propanoate metabolism
prerank	Chondroitin sulfate degradation	0.4019643391645908	0.978085805288312	0.5242518059855521	1.0	1.0	7/13	43.47%	MAM01973;MAM02040;MAM01533;MAM01525;MAM01910;MAM01517;MAM01543	Propanoate metabolism
prerank	Nicotinate and nicotinamide metabolism	0.3559757421729746	0.9694409469552672	0.5382293762575453	1.0	1.0	13/28	37.67%	MAM02578;MAM00775;MAM00536;MAM01975;MAM01306;MAM02583;MAM02040;MAM02554;MAM01596;MAM02806;MAM01285;MAM01289;MAM01334	Propanoate metabolism
prerank	Oxidative phosphorylation	0.394275827354729	0.9595729633319857	0.532574974146846	1.0	1.0	6/13	36.87%	MAM01802;MAM02040;MAM01285;MAM02631;MAM03103;MAM03102	Propanoate metabolism
prerank	Glycerophospholipid metabolism	0.33386495421202467	0.9578753946572715	0.563	1.0	1.0	16/50	28.07%	MAM01983;MAM01260;MAM01249;MAM01252;MAM03619;MAM01798;MAM01590;MAM02578;MAM01623;MAM01802;MAM01797;MAM00235;MAM02040;MAM02554;MAM01596;MAM02685	Propanoate metabolism
prerank	Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)	0.46556237291096764	0.9578090061528906	0.5478359908883826	0.955550994743443	1.0	2/6	25.47%	MAM01802;MAM02040	Propanoate metabolism
prerank	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	0.46556237291096764	0.9578090061528906	0.5478359908883826	0.955550994743443	1.0	2/6	25.47%	MAM01802;MAM02040	Propanoate metabolism
prerank	Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)	0.46556237291096764	0.9578090061528906	0.5478359908883826	0.955550994743443	1.0	2/6	25.47%	MAM01802;MAM02040	Propanoate metabolism
prerank	Beta oxidation of branched-chain fatty acids (mitochondrial)	0.46556237291096764	0.9578090061528906	0.5478359908883826	0.955550994743443	1.0	2/6	25.47%	MAM01802;MAM02040	Propanoate metabolism
prerank	Beta oxidation of odd-chain fatty acids (mitochondrial)	0.46556237291096764	0.9578090061528906	0.5478359908883826	0.955550994743443	1.0	2/6	25.47%	MAM01802;MAM02040	Propanoate metabolism
prerank	Alanine, aspartate and glutamate metabolism	0.3392723581697631	0.9577358537453782	0.578	0.9422553035642359	1.0	19/43	37.67%	MAM02531;MAM01252;MAM02578;MAM03277;MAM01588;MAM01975;MAM00671;MAM01366;MAM01306;MAM01641;MAM02026;MAM02040;MAM02554;MAM01596;MAM02943;MAM01285;MAM03101;MAM01307;MAM01334	Propanoate metabolism
prerank	Protein modification	0.44749829794288365	0.9277169000429903	0.5720720720720721	1.0	1.0	5/6	54.00%	MAM01588;MAM02040;MAM02579;MAM01369;MAM01288	Propanoate metabolism
prerank	Cholesterol biosynthesis 2	0.4079518209138103	0.9256612933973564	0.5765957446808511	1.0	1.0	3/9	26.67%	MAM02040;MAM02554;MAM02343	Propanoate metabolism
prerank	Vitamin B2 metabolism	0.4683298260489208	0.9249928415601043	0.5741626794258373	0.9947671825950068	1.0	4/5	49.53%	MAM01802;MAM02040;MAM01334;MAM01828	Propanoate metabolism
prerank	Pantothenate and CoA biosynthesis	0.35841858915724023	0.924002281433112	0.5891946992864424	0.9842772812051459	1.0	7/17	37.67%	MAM01590;MAM01623;MAM02040;MAM02680;MAM01596;MAM01285;MAM01334	Propanoate metabolism
prerank	Urea cycle	0.4082429791334055	0.9218524780200097	0.5811688311688312	0.9768766277316672	1.0	5/8	48.20%	MAM02040;MAM01596;MAM01285;MAM02579;MAM00969	Propanoate metabolism
prerank	Glycolysis / Gluconeogenesis	0.3324540470651654	0.9143009252569063	0.6286286286286287	0.983388915862113	1.0	12/31	38.80%	MAM01249;MAM01252;MAM01802;MAM02696;MAM02040;MAM02554;MAM01596;MAM01841;MAM01285;MAM00674;MAM01334;MAM03106	Propanoate metabolism
prerank	Purine metabolism	0.310259468580937	0.9055351123872071	0.701	0.9920678312976883	1.0	39/64	54.60%	MAM02016;MAM02578;MAM02980;MAM01304;MAM01623;MAM01975;MAM01962;MAM01419;MAM02696;MAM02193;MAM01986;MAM01315;MAM02040;MAM02554;MAM01596;MAM02037;MAM02806;MAM03148;MAM01285;MAM01334;MAM02161;MAM03106;MAM01840;MAM01370;MAM02170;MAM01280;MAM02167;MAM02038;MAM02453;MAM03149;MAM01279;MAM02159;MAM02147;MAM01974;MAM03150;MAM03123;MAM02552;MAM01288;MAM01666	Propanoate metabolism
prerank	Glycine, serine and threonine metabolism	0.31129022539165707	0.9025016389066447	0.711	0.9866416549485107	1.0	26/62	40.67%	MAM01249;MAM01252;MAM02578;MAM02190;MAM02980;MAM03398;MAM02036;MAM03660;MAM01802;MAM00671;MAM03406;MAM01306;MAM01045;MAM01986;MAM02993;MAM02040;MAM02554;MAM01596;MAM01708;MAM01285;MAM03397;MAM01307;MAM00916;MAM02133;MAM00664;MAM00825	Propanoate metabolism
prerank	Phenylalanine, tyrosine and tryptophan biosynthesis	0.3001523109733418	0.8981593617038864	0.731	0.9847941323951956	1.0	38/90	40.60%	MAM01107;MAM01249;MAM02578;MAM03088;MAM01138;MAM02473;MAM00727;MAM00775;MAM01975;MAM01802;MAM03136;MAM03052;MAM01342;MAM01306;MAM01134;MAM00995;MAM00670;MAM02026;MAM01986;MAM02040;MAM02554;MAM01596;MAM01290;MAM02725;MAM02839;MAM02720;MAM02875;MAM03109;MAM03101;MAM03103;MAM02722;MAM01253;MAM01307;MAM03102;MAM01334;MAM03106;MAM00990;MAM00981	Propanoate metabolism
prerank	Arginine and proline metabolism	0.3085938959212704	0.8971335659747001	0.715	0.9752400543237784	1.0	39/65	54.13%	MAM01252;MAM02578;MAM02980;MAM02770;MAM02036;MAM01588;MAM01975;MAM01802;MAM02924;MAM02503;MAM01306;MAM02923;MAM01045;MAM00248;MAM01986;MAM01116;MAM02040;MAM01621;MAM02554;MAM01596;MAM03037;MAM02943;MAM01285;MAM03103;MAM01303;MAM03102;MAM01370;MAM02536;MAM01619;MAM01279;MAM00969;MAM02877;MAM02921;MAM01974;MAM02925;MAM02658;MAM02552;MAM02609;MAM02812	Propanoate metabolism
prerank	CoA synthesis	-0.2557046979865772	-0.8964154301919487	0.6349206349206349	1.0	0.8412903225806452	10/10	74.67%	MAM02751;MAM02741;MAM01674;MAM02039;MAM01371;MAM02679;MAM02759;MAM01628;MAM01334;MAM02040	Propanoate metabolism
prerank	Porphyrin metabolism	0.3325756895629748	0.8946359985784761	0.6599394550958627	0.9697125853611946	1.0	16/24	56.73%	MAM02578;MAM01396;MAM02040;MAM02554;MAM01596;MAM01822;MAM01604;MAM01399;MAM03127;MAM01605;MAM01603;MAM01821;MAM02049;MAM02552;MAM02756;MAM02803	Propanoate metabolism
prerank	Bile acid biosynthesis	0.29750076372748474	0.8832338504646732	0.772	0.9835566367860029	1.0	37/97	38.80%	MAM02963;MAM03708;MAM03963;MAM01447;MAM02155;MAM02964;MAM00745;MAM10041;MAM03637;MAM02157;MAM01802;MAM03209;MAM03643;MAM00623;MAM01448;MAM03965;MAM03318;MAM03644;MAM01986;MAM00619;MAM02966;MAM02040;MAM02554;MAM03962;MAM01596;MAM02772;MAM03109;MAM01285;MAM03645;MAM01989;MAM03509;MAM02402;MAM03587;MAM03538;MAM01334;MAM03206;MAM03106	Propanoate metabolism
prerank	Pyrimidine metabolism	0.3026673738586586	0.8778552507627987	0.733	0.983782901805968	1.0	26/59	41.80%	MAM00923;MAM01590;MAM02578;MAM01052;MAM01623;MAM01975;MAM02696;MAM02193;MAM01045;MAM01668;MAM02040;MAM02554;MAM01596;MAM02806;MAM01285;MAM01672;MAM03103;MAM01747;MAM01307;MAM03102;MAM01753;MAM02161;MAM03106;MAM03118;MAM01370;MAM02996	Propanoate metabolism
prerank	Histidine metabolism	0.32550014495070434	0.8767791200625918	0.6958710976837865	0.9745996817211591	1.0	11/27	37.67%	MAM01252;MAM02578;MAM02980;MAM03247;MAM02040;MAM02166;MAM01596;MAM02124;MAM02132;MAM02574;MAM01334	Propanoate metabolism
prerank	Starch and sucrose metabolism	0.32089951100407244	0.8760794478595306	0.6953907815631263	0.9648797209132034	1.0	18/30	55.60%	MAM03039;MAM03622;MAM02452;MAM02447;MAM02450;MAM01992;MAM02040;MAM03109;MAM03106;MAM02445;MAM01840;MAM02451;MAM03161;MAM02449;MAM00913;MAM01991;MAM02552;MAM02936	Propanoate metabolism
prerank	Glycosphingolipid metabolism	0.3333476983698693	0.8760263441410578	0.6878787878787879	0.9538887780379344	1.0	13/22	50.93%	MAM01430;MAM02328;MAM02011;MAM02008;MAM01679;MAM03107;MAM02040;MAM02929;MAM01910;MAM03106;MAM01959;MAM02543;MAM01659	Propanoate metabolism
prerank	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.3499848709902379	0.8722190617253073	0.6525336091003102	0.9502940965782917	1.0	7/14	46.27%	MAM01252;MAM01687;MAM02040;MAM02685;MAM02462;MAM03106;MAM01665	Propanoate metabolism
prerank	Riboflavin metabolism	0.35611898374857026	0.8668709848999026	0.6725206611570248	0.9506000382225837	1.0	6/13	37.67%	MAM02842;MAM01802;MAM02040;MAM02554;MAM01285;MAM01334	Propanoate metabolism
prerank	Terpenoid backbone biosynthesis	0.36458856449593685	0.8633049676783844	0.6754201680672269	0.9477959338528111	1.0	5/11	36.87%	MAM00995;MAM02040;MAM02554;MAM01596;MAM03102	Propanoate metabolism
prerank	Galactose metabolism	0.3135947541613908	0.8590289102437112	0.7098393574297188	0.9457096203329458	1.0	13/30	40.80%	MAM01983;MAM01623;MAM02193;MAM03107;MAM02040;MAM02554;MAM00812;MAM01913;MAM01285;MAM01910;MAM02161;MAM03106;MAM01840	Propanoate metabolism
prerank	C5-branched dibasic acid metabolism	0.3772723235076304	0.8548307551966093	0.6933911159263272	0.9440664540261487	1.0	3/9	32.13%	MAM02191;MAM02040;MAM01285	Propanoate metabolism
prerank	Leukotriene metabolism	0.31766173857377517	0.843946915404292	0.7515090543259557	0.9546058184967051	1.0	9/25	31.00%	MAM02418;MAM01802;MAM02369;MAM00585;MAM02026;MAM01986;MAM02040;MAM02554;MAM02364	Propanoate metabolism
prerank	Tryptophan metabolism	0.3226150099131382	0.8422178686674703	0.7417085427135678	0.9476572781219005	1.0	12/21	56.00%	MAM02578;MAM01306;MAM02040;MAM02554;MAM01596;MAM01161;MAM02631;MAM00990;MAM02169;MAM01974;MAM02552;MAM02460	Propanoate metabolism
prerank	Protein assembly	0.29989084501600644	0.8395425588523606	0.763	0.9327598980677444	1.0	21/40	50.73%	MAM02184;MAM02770;MAM02426;MAM01975;MAM02044;MAM01986;MAM02993;MAM02040;MAM01355;MAM01354;MAM01285;MAM03101;MAM01827;MAM01307;MAM01370;MAM02414;MAM01351;MAM01369;MAM01628;MAM01974;MAM01359	Propanoate metabolism
prerank	Protein degradation	0.29989084501600644	0.8395425588523606	0.763	0.9327598980677444	1.0	21/40	50.73%	MAM02184;MAM02770;MAM02426;MAM01975;MAM02044;MAM01986;MAM02993;MAM02040;MAM01355;MAM01354;MAM01285;MAM03101;MAM01827;MAM01307;MAM01370;MAM02414;MAM01351;MAM01369;MAM01628;MAM01974;MAM01359	Propanoate metabolism
prerank	Serotonin and melatonin biosynthesis	0.320082396142927	0.8394813153160261	0.744466800804829	0.9232530315337275	1.0	6/23	27.33%	MAM01107;MAM02578;MAM02040;MAM02554;MAM01596;MAM01161	Propanoate metabolism
prerank	Beta oxidation of phytanic acid (peroxisomal)	0.3367887396810889	0.8342397057605869	0.7362978283350569	0.9224702910557963	1.0	6/15	37.67%	MAM02746;MAM01306;MAM02040;MAM01596;MAM02943;MAM01334	Propanoate metabolism
prerank	Valine, leucine, and isoleucine metabolism	0.2959484962269193	0.8311104894158343	0.785	0.918600116205955	1.0	16/40	37.67%	MAM02184;MAM03862;MAM01306;MAM01986;MAM02040;MAM01013;MAM02554;MAM01596;MAM03212;MAM03399;MAM01285;MAM03103;MAM00824;MAM03102;MAM03400;MAM01334	Propanoate metabolism
prerank	Glutathione metabolism	0.3129491749380945	0.8197694840185704	0.7374872318692544	0.927991865583139	1.0	7/19	36.67%	MAM00097;MAM01127;MAM02026;MAM01986;MAM02040;MAM01285;MAM01307	Propanoate metabolism
prerank	Vitamin A metabolism	0.35411225735395147	0.8139043226062346	0.7384284176533907	0.9280627137045719	1.0	3/9	25.87%	MAM02838;MAM02040;MAM02554	Propanoate metabolism
prerank	Glycosphingolipid biosynthesis-lacto and neolacto series	0.3081910548275184	0.8092035467282017	0.7643504531722054	0.9261115998544851	1.0	10/20	46.80%	MAM01590;MAM02328;MAM01592;MAM03107;MAM03098;MAM02929;MAM03106;MAM01887;MAM02164;MAM00744	Propanoate metabolism
prerank	Peptide metabolism	0.25773949957391235	0.8066181688667036	0.964	0.9211408367802435	1.0	144/269	53.40%	MAM03929;MAM03663;MAM02184;MAM03873;MAM03164;MAM03864;MAM03697;MAM03529;MAM03694;MAM03927;MAM03447;MAM03878;MAM03712;MAM03458;MAM03901;MAM04050;MAM03600;MAM02770;MAM03742;MAM03874;MAM03986;MAM04056;MAM02426;MAM03625;MAM03415;MAM03711;MAM03988;MAM04030;MAM04009;MAM01975;MAM03713;MAM03616;MAM03601;MAM03904;MAM03931;MAM03905;MAM03617;MAM04047;MAM04018;MAM03743;MAM03871;MAM03528;MAM03994;MAM03720;MAM03989;MAM04010;MAM03698;MAM03416;MAM01986;MAM02993;MAM04043;MAM04054;MAM03470;MAM03532;MAM03983;MAM03628;MAM03456;MAM04067;MAM02040;MAM04012;MAM04017;MAM04024;MAM03464;MAM04008;MAM03768;MAM03435;MAM04019;MAM03767;MAM04066;MAM03879;MAM04031;MAM03527;MAM03475;MAM03451;MAM03745;MAM03987;MAM03895;MAM03531;MAM03671;MAM03925;MAM03898;MAM03101;MAM04027;MAM03632;MAM04053;MAM03629;MAM03473;MAM03603;MAM01307;MAM03865;MAM03721;MAM03535;MAM03888;MAM03468;MAM04011;MAM03453;MAM03472;MAM03678;MAM01370;MAM03667;MAM03457;MAM03676;MAM03665;MAM03896;MAM03459;MAM04064;MAM03602;MAM03412;MAM03471;MAM03440;MAM03460;MAM03903;MAM04022;MAM03930;MAM03596;MAM04015;MAM03679;MAM03877;MAM04033;MAM03868;MAM01369;MAM04046;MAM03439;MAM04063;MAM01628;MAM03466;MAM03747;MAM03461;MAM03666;MAM01974;MAM04068;MAM03738;MAM04035;MAM03436;MAM03414;MAM04045;MAM03612;MAM03438;MAM03450;MAM03867;MAM03717;MAM03740;MAM03906;MAM03696	Propanoate metabolism
prerank	Nucleotide metabolism	0.2807596886273066	0.8061526080031847	0.8378378378378378	0.9129226777329675	1.0	25/54	45.87%	MAM02016;MAM01590;MAM02578;MAM02980;MAM01052;MAM01623;MAM01419;MAM03154;MAM02193;MAM01668;MAM02040;MAM02554;MAM01285;MAM01747;MAM01753;MAM01334;MAM02161;MAM03106;MAM03118;MAM02996;MAM01280;MAM02167;MAM02038;MAM03149;MAM01279	Propanoate metabolism
prerank	Aminoacyl-tRNA biosynthesis	0.30443090200596795	0.8052155481954251	0.786144578313253	0.9056039999711948	1.0	13/23	50.47%	MAM02184;MAM02770;MAM02426;MAM01975;MAM01986;MAM02993;MAM03101;MAM01307;MAM01334;MAM01370;MAM01369;MAM01628;MAM01974	Propanoate metabolism
prerank	Hippurate metabolism	0.35619423059447053	0.7922637054258752	0.7702552719200888	0.9154953087364563	1.0	1/8	3.20%	MAM01380	Propanoate metabolism
prerank	Acyl-CoA hydrolysis	0.2718067555222389	0.7918176933647463	0.875	0.9076683359153985	1.0	28/66	44.47%	MAM01291;MAM01585;MAM01252;MAM01689;MAM00114;MAM02053;MAM01773;MAM00111;MAM00132;MAM01771;MAM00003;MAM02456;MAM01362;MAM00104;MAM02040;MAM02457;MAM02772;MAM02613;MAM01235;MAM02389;MAM03051;MAM01696;MAM00094;MAM00010;MAM01741;MAM01197;MAM01778;MAM02494	Propanoate metabolism
prerank	Biotin metabolism	0.3185506569969226	0.7774509204833571	0.7699579831932774	0.9178388964502352	1.0	5/12	37.67%	MAM02444;MAM02426;MAM02040;MAM01285;MAM01334	Propanoate metabolism
prerank	Fatty acid activation (endoplasmic reticular)	0.26739394166473895	0.7749933724781509	0.889	0.9125019688344012	1.0	26/60	44.47%	MAM01291;MAM01585;MAM01689;MAM00114;MAM02053;MAM01773;MAM00111;MAM00132;MAM01771;MAM00003;MAM02456;MAM01362;MAM00104;MAM02457;MAM02613;MAM01235;MAM01334;MAM02389;MAM03051;MAM01696;MAM00094;MAM00010;MAM01741;MAM01197;MAM01778;MAM02494	Propanoate metabolism
prerank	Phenylalanine metabolism	0.2921392289920616	0.7729557947199552	0.8338368580060423	0.9069731532406339	1.0	14/22	55.53%	MAM01306;MAM01986;MAM02040;MAM02554;MAM02725;MAM02720;MAM03109;MAM01334;MAM03106;MAM02723;MAM01974;MAM02552;MAM03232;MAM03234	Propanoate metabolism
prerank	Phosphatidylinositol phosphate metabolism	-0.2551908908238446	-0.7629693575740691	0.8623853211009175	1.0	0.9316129032258065	7/7	74.67%	MAM02751;MAM02039;MAM01371;MAM02750;MAM02171;MAM01285;MAM02040	Propanoate metabolism
prerank	Formation and hydrolysis of cholesterol esters	0.2613841302111692	0.7600438986025438	0.911	0.913916455476003	1.0	27/65	44.47%	MAM01291;MAM01585;MAM01689;MAM00114;MAM02053;MAM01773;MAM00111;MAM00132;MAM01771;MAM00003;MAM01504;MAM02456;MAM01362;MAM00104;MAM02040;MAM02457;MAM02613;MAM01235;MAM02389;MAM03051;MAM01696;MAM00094;MAM00010;MAM01741;MAM01197;MAM01778;MAM02494	Propanoate metabolism
prerank	Beta oxidation of poly-unsaturated fatty acids (mitochondrial)	0.33970628763476407	0.7433449478898033	0.8203723986856517	0.9243559068896942	1.0	2/8	25.87%	MAM02040;MAM02554	Propanoate metabolism
prerank	Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)	-0.2551908908238446	-0.7199867402012203	0.8846153846153846	0.9797094240295136	0.9483870967741935	7/7	74.67%	MAM02553;MAM01597;MAM02630;MAM02039;MAM02041;MAM02552;MAM02040	Propanoate metabolism
prerank	Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal)	-0.2551908908238446	-0.7199867402012203	0.8846153846153846	0.9797094240295136	0.9483870967741935	7/7	74.67%	MAM02553;MAM01597;MAM02630;MAM02039;MAM02041;MAM02552;MAM02040	Propanoate metabolism
prerank	Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)	-0.2551908908238446	-0.7199867402012203	0.8846153846153846	0.9797094240295136	0.9483870967741935	7/7	74.67%	MAM02553;MAM01597;MAM02630;MAM02039;MAM02041;MAM02552;MAM02040	Propanoate metabolism
prerank	Beta oxidation of odd-chain fatty acids (peroxisomal)	-0.2551908908238446	-0.7199867402012203	0.8846153846153846	0.9797094240295136	0.9483870967741935	7/7	74.67%	MAM02553;MAM01597;MAM02630;MAM02039;MAM02041;MAM02552;MAM02040	Propanoate metabolism
prerank	Heme synthesis	0.34907431582409837	0.7190794202604702	0.8486612339930152	0.9408237127203963	1.0	4/6	56.73%	MAM02040;MAM01821;MAM02049;MAM02803	Propanoate metabolism
prerank	Arachidonic acid metabolism	0.25503807611456225	0.705142198948797	0.9159159159159159	0.9460961878665735	1.0	21/33	62.93%	MAM02396;MAM01802;MAM02026;MAM01362;MAM02040;MAM02554;MAM00380;MAM02364;MAM01040;MAM01334;MAM00365;MAM00270;MAM01209;MAM00591;MAM01050;MAM02552;MAM02027;MAM01054;MAM02759;MAM00366;MAM02395	Propanoate metabolism
prerank	Cysteine and methionine metabolism	0.24050303727882222	0.6884649383038389	0.951	0.9521144258377261	1.0	20/51	42.33%	MAM01252;MAM02578;MAM02980;MAM02157;MAM02042;MAM00671;MAM02949;MAM02534;MAM01306;MAM02026;MAM02040;MAM02554;MAM01596;MAM01115;MAM01629;MAM01307;MAM02133;MAM02540;MAM01280;MAM02349	Propanoate metabolism
prerank	Vitamin B12 metabolism	-0.25502008032128515	-0.6751382924454955	0.8803418803418803	0.9296772990113785	0.9729032258064516	6/6	74.67%	MAM02553;MAM02039;MAM01361;MAM01371;MAM02552;MAM02040	Propanoate metabolism
prerank	Thiamine metabolism	0.2899647882382206	0.6631766381957482	0.8958109559613319	0.9636662210366811	1.0	3/9	37.67%	MAM02040;MAM01285;MAM01334	Propanoate metabolism
prerank	Blood group biosynthesis	0.24183539094985274	0.6590972306514887	0.9346733668341709	0.9584589220928256	1.0	12/26	46.80%	MAM01590;MAM02328;MAM01592;MAM03107;MAM03098;MAM03106;MAM02331;MAM01915;MAM02164;MAM01853;MAM01916;MAM00744	Propanoate metabolism
prerank	Inositol phosphate metabolism	0.26680959408756827	0.635458826275521	0.8975966562173459	0.9656068685355041	1.0	3/11	32.13%	MAM01973;MAM02040;MAM01285	Propanoate metabolism
prerank	Ubiquinone synthesis	0.24285132666890571	0.6144047919197304	0.9550102249488752	0.9684586511400778	1.0	10/17	60.07%	MAM00995;MAM02040;MAM02554;MAM03103;MAM01334;MAM00981;MAM02877;MAM02552;MAM01005;MAM02759	Propanoate metabolism
prerank	Bile acid recycling	0.23554775103632913	0.6130254370071027	0.9490835030549898	0.9611425725026995	1.0	6/20	40.33%	MAM02963;MAM02026;MAM02040;MAM01285;MAM01334;MAM01987	Propanoate metabolism
prerank	Fatty acid activation (cytosolic)	0.20303764732354	0.5962690623257093	0.994	0.9614450926861882	1.0	27/73	44.47%	MAM01291;MAM01585;MAM01689;MAM00114;MAM02053;MAM01773;MAM00111;MAM00132;MAM01771;MAM00003;MAM02456;MAM01362;MAM00104;MAM02457;MAM02613;MAM01235;MAM01334;MAM02389;MAM03051;MAM01696;MAM00094;MAM00010;MAM01741;MAM01197;MAM01410;MAM01778;MAM02494	Propanoate metabolism
prerank	Prostaglandin biosynthesis	0.8995618616547931	2.0943059268840916	0.0	0.0	0.0	14/39	4.73%	MAM01168;MAM02441;MAM00308;MAM02792;MAM02785;MAM00635;MAM02776;MAM02795;MAM02789;MAM02796;MAM02778;MAM01362;MAM00384;MAM00385	Prostaglandin biosynthesis
prerank	Eicosanoid metabolism	0.7089481626246992	1.6612382021586372	0.01	1.0	0.756	5/37	4.33%	MAM02785;MAM01892;MAM02789;MAM02796;MAM01362	Prostaglandin biosynthesis
prerank	CoA catabolism	0.7983393956508426	1.4052046787453734	0.08793969849246232	1.0	0.991	3/4	20.13%	MAM02751;MAM01674;MAM01597	Prostaglandin biosynthesis
prerank	Carnitine shuttle (peroxisomal)	0.7309236947791167	1.3984426966684926	0.10159817351598173	1.0	0.992	6/6	27.20%	MAM02657;MAM02409;MAM02348;MAM01597;MAM02444;MAM02634	Prostaglandin biosynthesis
prerank	Keratan sulfate biosynthesis	0.6717084102491384	1.3883591278134986	0.10604453870625663	1.0	0.993	5/9	14.67%	MAM02288;MAM03107;MAM02278;MAM01592;MAM03106	Prostaglandin biosynthesis
prerank	C5-branched dibasic acid metabolism	0.6632694352494956	1.3745656714360166	0.11217948717948718	1.0	0.995	6/9	28.07%	MAM02751;MAM02034;MAM02191;MAM01948;MAM01597;MAM01285	Prostaglandin biosynthesis
prerank	Glycosphingolipid biosynthesis-lacto and neolacto series	0.5830812936643214	1.3145710817637344	0.12487411883182276	1.0	0.998	9/20	17.47%	MAM01883;MAM01887;MAM03107;MAM02929;MAM01881;MAM01592;MAM01884;MAM03106;MAM01948	Prostaglandin biosynthesis
prerank	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.6110301494653718	1.3019714692709057	0.13771839671120248	1.0	0.999	8/14	23.73%	MAM02022;MAM02001;MAM02434;MAM02750;MAM01665;MAM03106;MAM01597;MAM01687	Prostaglandin biosynthesis
prerank	Carnitine shuttle (mitochondrial)	0.5731111758794569	1.2721017551525693	0.15353535353535352	1.0	0.999	12/19	27.20%	MAM02639;MAM02657;MAM02409;MAM02348;MAM00126;MAM02974;MAM01597;MAM00105;MAM02635;MAM01773;MAM02444;MAM02634	Prostaglandin biosynthesis
prerank	Carnitine shuttle (cytosolic)	0.5745711029086162	1.27156720369496	0.1540020263424519	1.0	0.999	12/18	27.20%	MAM02639;MAM02657;MAM02409;MAM02348;MAM00126;MAM02974;MAM01597;MAM00105;MAM02635;MAM01773;MAM02444;MAM02634	Prostaglandin biosynthesis
prerank	Drug metabolism	0.5201803971272859	1.269366616864799	0.04	1.0	0.999	90/175	33.00%	MAM03476;MAM03479;MAM03308;MAM03290;MAM03431;MAM03291;MAM03278;MAM03309;MAM03275;MAM03526;MAM03520;MAM03404;MAM03566;MAM03241;MAM03428;MAM03294;MAM03427;MAM03959;MAM03196;MAM01891;MAM01889;MAM03303;MAM03783;MAM02751;MAM03432;MAM01818;MAM03781;MAM03917;MAM03430;MAM03998;MAM03934;MAM03302;MAM03799;MAM03911;MAM03913;MAM03686;MAM01875;MAM03737;MAM03106;MAM01986;MAM03301;MAM03918;MAM03920;MAM03801;MAM02961;MAM03224;MAM03198;MAM03185;MAM03305;MAM03286;MAM03579;MAM03549;MAM03514;MAM03184;MAM01597;MAM03280;MAM01817;MAM03285;MAM03594;MAM03935;MAM03687;MAM03235;MAM03289;MAM03518;MAM03507;MAM03729;MAM03223;MAM03583;MAM03582;MAM03505;MAM01903;MAM03418;MAM01902;MAM01285;MAM03517;MAM03120;MAM02587;MAM03269;MAM03293;MAM01894;MAM03757;MAM01442;MAM04039;MAM02554;MAM03759;MAM01890;MAM03225;MAM02552;MAM03307;MAM01901	Prostaglandin biosynthesis
prerank	Biopterin metabolism	0.5527654305814326	1.2336186551680022	0.18545081967213115	1.0	0.999	7/16	17.27%	MAM01107;MAM02751;MAM01115;MAM02034;MAM01045;MAM03089;MAM01698	Prostaglandin biosynthesis
prerank	Sulfur metabolism	0.5432874641653729	1.1900553919644254	0.21128205128205127	1.0	1.0	5/16	14.60%	MAM01708;MAM02751;MAM01115;MAM02880;MAM02042	Prostaglandin biosynthesis
prerank	N-glycan metabolism	0.5023459979945722	1.1545785625934046	0.2178714859437751	1.0	1.0	11/27	21.00%	MAM02516;MAM02751;MAM01870;MAM03107;MAM03108;MAM01424;MAM01592;MAM03106;MAM01652;MAM01948;MAM01159	Prostaglandin biosynthesis
prerank	Heme degradation	0.5206645803636809	1.1462182148286189	0.26251276813074564	1.0	1.0	5/13	19.87%	MAM01821;MAM01396;MAM01399;MAM03106;MAM01397	Prostaglandin biosynthesis
prerank	Carnitine shuttle (endoplasmic reticular)	0.5282184645397814	1.1429527616232147	0.26380368098159507	1.0	1.0	9/15	27.20%	MAM02639;MAM02348;MAM00126;MAM02974;MAM01597;MAM00105;MAM01773;MAM02444;MAM02634	Prostaglandin biosynthesis
prerank	Phosphatidylinositol phosphate metabolism	0.5700925217912108	1.133447699420469	0.3265993265993266	1.0	1.0	2/7	7.13%	MAM02751;MAM02750	Prostaglandin biosynthesis
prerank	Starch and sucrose metabolism	0.49455549464425114	1.1223492145503422	0.26626626626626626	1.0	1.0	8/30	17.60%	MAM03161;MAM02751;MAM01992;MAM03108;MAM01967;MAM03106;MAM03623;MAM03039	Prostaglandin biosynthesis
prerank	Vitamin B2 metabolism	-0.4635451505016722	-1.1195112431424419	0.3087248322147651	1.0	0.5759577278731837	5/5	53.87%	MAM02040;MAM01828;MAM01334;MAM02039;MAM01802	Prostaglandin biosynthesis
