Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
prerank	Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)	-0.4580520536810752	-0.9856130733970835	0.4855371900826446	0.8940366219077067	0.997	3/6	20.40%	MAM01597;MAM02552;MAM02039
prerank	Beta oxidation of branched-chain fatty acids (mitochondrial)	-0.4580520536810752	-0.9856130733970835	0.4855371900826446	0.8940366219077067	0.997	3/6	20.40%	MAM01597;MAM02552;MAM02039
prerank	Beta oxidation of odd-chain fatty acids (mitochondrial)	-0.4580520536810752	-0.9856130733970835	0.4855371900826446	0.8940366219077067	0.997	3/6	20.40%	MAM01597;MAM02552;MAM02039
prerank	Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)	-0.4580520536810752	-0.9856130733970835	0.4855371900826446	0.8940366219077067	0.997	3/6	20.40%	MAM01597;MAM02552;MAM02039
prerank	Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)	-0.4580520536810752	-0.9856130733970835	0.4855371900826446	0.8940366219077067	0.997	3/6	20.40%	MAM01597;MAM02552;MAM02039
prerank	Sphingolipid metabolism	-0.23755609502958738	-0.9806872994671458	0.4750593824228028	0.8889187065601731	0.997	13/70	12.53%	MAM01430;MAM01592;MAM03107;MAM03108;MAM02630;MAM01371;MAM02525;MAM02896;MAM01597;MAM01947;MAM01965;MAM03635;MAM02552
prerank	Vitamin B12 metabolism	-0.453751486013771	-0.9779864493448218	0.4896694214876033	0.8798408704429115	0.997	3/6	20.40%	MAM01371;MAM02552;MAM02039
prerank	Terpenoid backbone biosynthesis	-0.36791264717095623	-0.9736641935563359	0.48577235772357724	0.8750173852307307	0.997	3/11	9.60%	MAM02630;MAM01597;MAM00995
prerank	Bile acid biosynthesis	0.22990963415544016	0.9719318739993305	0.4804088586030664	1.0	1.0	24/97	20.07%	MAM03708;MAM01450;MAM03963;MAM03587;MAM03637;MAM03538;MAM00610;MAM01446;MAM03685;MAM00758;MAM01986;MAM02951;MAM03644;MAM03508;MAM02040;MAM01987;MAM03206;MAM10034;MAM03709;MAM02000;MAM03962;MAM01627;MAM03207;MAM02350
prerank	Drug metabolism	-0.19854947264405334	-0.9715929403084043	0.5013123359580053	0.8643054084497571	0.997	59/175	26.60%	MAM03302;MAM03526;MAM03402;MAM04007;MAM03917;MAM03705;MAM03518;MAM03235;MAM01818;MAM03799;MAM03920;MAM02630;MAM01371;MAM01597;MAM03737;MAM03422;MAM01817;MAM03299;MAM03549;MAM03109;MAM03733;MAM03421;MAM02552;MAM03241;MAM03306;MAM03430;MAM03935;MAM03307;MAM03229;MAM03734;MAM03921;MAM03735;MAM03431;MAM03183;MAM01334;MAM03757;MAM03583;MAM01894;MAM03505;MAM03289;MAM03730;MAM03911;MAM02039;MAM03506;MAM03800;MAM03294;MAM03914;MAM04001;MAM03892;MAM03179;MAM03199;MAM03425;MAM01973;MAM03780;MAM03579;MAM03687;MAM03916;MAM03731;MAM03106
prerank	Protein degradation	-0.2630622282360058	-0.9668636536547797	0.5057736720554272	0.8460632749142148	0.997	8/40	7.13%	MAM02993;MAM01353;MAM01308;MAM01350;MAM01369;MAM01371;MAM01628;MAM02896
prerank	Protein assembly	-0.2630622282360058	-0.9668636536547797	0.5057736720554272	0.8460632749142148	0.997	8/40	7.13%	MAM02993;MAM01353;MAM01308;MAM01350;MAM01369;MAM01371;MAM01628;MAM02896
prerank	O-glycan metabolism	-0.3308058870246693	-0.9659741602519185	0.4934210526315789	0.833705906372609	0.997	3/17	7.13%	MAM01592;MAM03107;MAM02896
prerank	Vitamin B6 metabolism	-0.3447747461903341	-0.9575973468107775	0.5032537960954447	0.8411470329460948	0.998	3/13	6.60%	MAM02578;MAM02630;MAM01371
prerank	Propanoate metabolism	-0.2954337682939383	-0.9571127452022198	0.5	0.8285731688394227	0.998	7/22	20.40%	MAM01371;MAM01597;MAM02444;MAM02552;MAM01253;MAM01334;MAM02039
prerank	Omega-3 fatty acid metabolism	-0.3103417551183961	-0.9488876128207976	0.5287610619469026	0.8333590937957417	0.998	7/19	22.60%	MAM02630;MAM01597;MAM02444;MAM02552;MAM00376;MAM02039;MAM02365
prerank	CoA synthesis	-0.3550290401093782	-0.9291102882425886	0.5520169851380042	0.8641452265802898	0.999	4/10	20.40%	MAM01371;MAM01628;MAM01334;MAM02039
prerank	Glycosphingolipid biosynthesis-ganglio series	0.2898703058936595	0.9205728181981431	0.5776515151515151	1.0	1.0	9/24	18.47%	MAM01946;MAM01945;MAM02008;MAM01590;MAM02028;MAM01943;MAM02040;MAM01910;MAM02010
prerank	Prostaglandin biosynthesis	-0.2462727348058767	-0.9154687138827459	0.5664335664335665	0.8826936332610414	1.0	8/39	14.00%	MAM02778;MAM02779;MAM02776;MAM02630;MAM01362;MAM02552;MAM01696;MAM02781
prerank	Arginine and proline metabolism	-0.21693402929092973	-0.9045330288336367	0.6496519721577726	0.8934219459866305	1.0	18/65	20.40%	MAM02980;MAM02578;MAM01833;MAM02036;MAM02630;MAM01371;MAM02923;MAM01597;MAM02920;MAM01116;MAM02552;MAM01621;MAM02921;MAM01588;MAM00952;MAM02870;MAM02925;MAM02039
prerank	Biotin metabolism	-0.3325250390042158	-0.8988262554774541	0.5824175824175825	0.8930908927882752	1.0	7/12	30.47%	MAM01371;MAM02444;MAM01334;MAM02039;MAM01400;MAM02046;MAM01285
prerank	Peptide metabolism	0.18446298879067888	0.8946844307255305	0.7339593114241002	1.0	1.0	81/269	28.53%	MAM03871;MAM03610;MAM04020;MAM03986;MAM03983;MAM02471;MAM03873;MAM04026;MAM02184;MAM01975;MAM04024;MAM03617;MAM03463;MAM04015;MAM03464;MAM03677;MAM03598;MAM03717;MAM02724;MAM03135;MAM03461;MAM03675;MAM01307;MAM04048;MAM03467;MAM03901;MAM03721;MAM03984;MAM03742;MAM03720;MAM03671;MAM04031;MAM04016;MAM03611;MAM03697;MAM01986;MAM04047;MAM04021;MAM02040;MAM03416;MAM01365;MAM03447;MAM03696;MAM03760;MAM03746;MAM04023;MAM03458;MAM03663;MAM03881;MAM04055;MAM04009;MAM03608;MAM03673;MAM04011;MAM03879;MAM03607;MAM04050;MAM03628;MAM03534;MAM03665;MAM04014;MAM03745;MAM02125;MAM03987;MAM03741;MAM03679;MAM03898;MAM04018;MAM02426;MAM04025;MAM03599;MAM03903;MAM03693;MAM03868;MAM03929;MAM03600;MAM03668;MAM03448;MAM03900;MAM03891;MAM03902
prerank	Alanine, aspartate and glutamate metabolism	-0.22989775418693764	-0.8939245019661284	0.6666666666666666	0.8917123165129616	1.0	15/43	23.93%	MAM02578;MAM02531;MAM02630;MAM01369;MAM01371;MAM01597;MAM02552;MAM01005;MAM01588;MAM01334;MAM02039;MAM02942;MAM03101;MAM01370;MAM02532
prerank	Starch and sucrose metabolism	-0.26321072089712194	-0.8927184216794495	0.6361702127659574	0.8812398818406669	1.0	9/30	12.53%	MAM01992;MAM03108;MAM02449;MAM02450;MAM03622;MAM01965;MAM03109;MAM02452;MAM02552
prerank	Retinol metabolism	-0.2848712132361583	-0.8907298911573516	0.5959821428571429	0.8726230687719303	1.0	5/21	12.53%	MAM02836;MAM02630;MAM03109;MAM01385;MAM02552
prerank	Riboflavin metabolism	-0.3227784194808832	-0.8880163290818852	0.5869565217391305	0.8659000353053916	1.0	5/13	20.40%	MAM01371;MAM02842;MAM02552;MAM01334;MAM02039
prerank	Arachidonic acid metabolism	-0.25082723331249346	-0.8876441821436216	0.6177156177156177	0.8546788878730597	1.0	10/33	20.53%	MAM02630;MAM01371;MAM01597;MAM00365;MAM01362;MAM02552;MAM01334;MAM02096;MAM02039;MAM01209
prerank	Steroid metabolism	0.22698096388485486	0.8850504088707956	0.6649659863945578	1.0	1.0	12/64	16.47%	MAM01450;MAM01659;MAM01309;MAM02969;MAM01338;MAM00971;MAM01069;MAM00432;MAM02040;MAM01314;MAM00295;MAM01158
prerank	Cholesterol biosynthesis 1 (Bloch pathway)	-0.29932404167676685	-0.8760985553547928	0.6263736263736264	0.8654626407312138	1.0	5/17	12.53%	MAM01833;MAM02630;MAM01371;MAM01597;MAM02552
prerank	Protein modification	0.39584725816084815	0.8555650172270935	0.6245136186770428	1.0	1.0	4/6	23.33%	MAM02040;MAM01365;MAM02579;MAM01288
prerank	Fatty acid biosynthesis (even-chain)	-0.3475536100056118	-0.8549447725382917	0.6433260393873085	0.8980917815819164	1.0	5/9	30.47%	MAM01371;MAM02444;MAM02039;MAM02046;MAM01285
prerank	Beta oxidation of even-chain fatty acids (mitochondrial)	-0.34020159749711765	-0.8491852204724295	0.6590909090909091	0.8981787052599581	1.0	4/9	20.40%	MAM01597;MAM01773;MAM02552;MAM02039
prerank	Linoleate metabolism	-0.2808651172662026	-0.8336489643781433	0.6928104575163399	0.9147171926049216	1.0	6/17	20.40%	MAM00305;MAM02630;MAM01216;MAM03109;MAM01368;MAM02039
prerank	Acyl-CoA hydrolysis	0.21499423721246302	0.8336279965181875	0.7665562913907285	1.0	1.0	11/66	14.20%	MAM01584;MAM01291;MAM00114;MAM00132;MAM02389;MAM01252;MAM00111;MAM00135;MAM01583;MAM02040;MAM02646
prerank	Glycerolipid metabolism	-0.2486095143677553	-0.8256045426403528	0.7274774774774775	0.9195908644865809	1.0	5/24	12.53%	MAM02578;MAM01371;MAM01597;MAM01773;MAM02552
prerank	Glycosphingolipid metabolism	-0.26196557241054824	-0.824654810060607	0.7052631578947368	0.9090175472381555	1.0	5/22	14.87%	MAM01430;MAM03107;MAM02525;MAM01965;MAM02015
prerank	Keratan sulfate degradation	-0.300478450386854	-0.8197768533691796	0.6777777777777778	0.9073546001976929	1.0	3/13	7.67%	MAM02278;MAM02303;MAM02527
prerank	Glucocorticoid biosynthesis	0.3018671163196124	0.8189716656446678	0.7182835820895522	1.0	1.0	4/14	14.60%	MAM00971;MAM01252;MAM02040;MAM00295
prerank	Pentose phosphate pathway	-0.2510646456849664	-0.8137060650099757	0.7191011235955056	0.9061091521832628	1.0	11/22	32.27%	MAM03629;MAM01371;MAM02552;MAM01334;MAM02039;MAM01683;MAM03106;MAM02841;MAM01285;MAM02425;MAM01672
prerank	Chondroitin / heparan sulfate biosynthesis	-0.3056481106203889	-0.8114250286468027	0.6752688172043011	0.8989017501386998	1.0	3/12	11.20%	MAM03107;MAM01525;MAM03109
prerank	Leukotriene metabolism	-0.2440365733123872	-0.8044584416803617	0.7351694915254238	0.8989711622821355	1.0	6/25	12.53%	MAM02630;MAM01371;MAM01597;MAM02418;MAM00585;MAM02552
prerank	Inositol phosphate metabolism	-0.3030572787874761	-0.8006886022859145	0.7142857142857143	0.8941162191164959	1.0	3/11	10.40%	MAM02630;MAM01371;MAM02173
prerank	Fructose and mannose metabolism	-0.26834663653157653	-0.7983450683100539	0.7450549450549451	0.8872939683280456	1.0	6/17	21.60%	MAM01371;MAM01965;MAM02552;MAM02034;MAM02039;MAM01840
prerank	Glycolysis / Gluconeogenesis	-0.22499570701346627	-0.7914795010203888	0.7839643652561247	0.8875775457709184	1.0	6/31	12.53%	MAM02630;MAM01371;MAM01597;MAM01965;MAM01796;MAM02552
prerank	Heme synthesis	0.36280819696378536	0.7866976376059663	0.7188679245283018	1.0	1.0	2/6	13.40%	MAM01821;MAM02040
prerank	Vitamin B2 metabolism	0.38939944343197225	0.7847772739770358	0.7330754352030948	1.0	1.0	2/5	13.93%	MAM02040;MAM01828
prerank	Fatty acid activation (endoplasmic reticular)	0.2031229416885011	0.7795648199719875	0.8270181219110379	1.0	1.0	9/60	14.20%	MAM01584;MAM01291;MAM00114;MAM00132;MAM02389;MAM00111;MAM00135;MAM01583;MAM02646
prerank	Nicotinate and nicotinamide metabolism	0.23616357914367725	0.7736288311425922	0.8084714548802947	1.0	1.0	6/28	13.40%	MAM00536;MAM01975;MAM02877;MAM01306;MAM02806;MAM02040
prerank	Cholesterol metabolism	0.22087025817392877	0.760130381855594	0.809009009009009	1.0	1.0	7/36	15.20%	MAM01450;MAM04078;MAM04075;MAM04077;MAM02805;MAM02040;MAM00167
prerank	Sulfur metabolism	0.26396653719168006	0.7595303460261532	0.7412199630314233	1.0	1.0	6/16	23.13%	MAM02877;MAM01306;MAM02040;MAM02042;MAM01115;MAM02751
prerank	Pyrimidine metabolism	-0.18817939567705097	-0.7587153537658082	0.900709219858156	0.9271251225057533	1.0	23/59	31.07%	MAM02161;MAM02578;MAM01623;MAM03108;MAM01371;MAM02552;MAM02034;MAM01633;MAM01632;MAM01668;MAM02996;MAM02039;MAM00922;MAM01370;MAM03118;MAM02997;MAM02660;MAM03106;MAM01974;MAM01424;MAM02046;MAM01285;MAM01686
prerank	C5-branched dibasic acid metabolism	-0.3017358788289866	-0.7551766080086694	0.7666666666666667	0.9215364061926361	1.0	3/9	13.27%	MAM01371;MAM01597;MAM02034
prerank	Vitamin A metabolism	0.3147383830742574	0.7404759351994882	0.7838827838827839	1.0	1.0	5/9	25.47%	MAM02838;MAM02040;MAM00656;MAM02684;MAM02834
prerank	Phenylalanine metabolism	-0.2365748667824859	-0.7378329286920068	0.851063829787234	0.9337450942994063	1.0	10/22	28.80%	MAM02630;MAM01371;MAM01597;MAM03109;MAM02552;MAM01334;MAM02039;MAM03232;MAM03106;MAM01974
prerank	Fatty acid desaturation (even-chain)	-0.3920615365582571	-0.7371132175475495	0.7788844621513944	0.9138172533236465	1.0	2/4	20.40%	MAM02630;MAM02039
prerank	Fatty acid desaturation (odd-chain)	-0.3920615365582571	-0.7371132175475495	0.7788844621513944	0.9138172533236465	1.0	2/4	20.40%	MAM02630;MAM02039
prerank	Thiamine metabolism	-0.29562098684105803	-0.7369501547636021	0.7799564270152506	0.903901712778497	1.0	5/9	34.00%	MAM01371;MAM01334;MAM02039;MAM01285;MAM02985
prerank	Fatty acid biosynthesis (odd-chain)	-0.36232078319779326	-0.7273874572560538	0.796812749003984	0.9054656108673357	1.0	2/5	20.40%	MAM01597;MAM02039
prerank	Blood group biosynthesis	0.22534524226867467	0.7252284984001681	0.8372513562386981	1.0	1.0	7/26	22.53%	MAM01999;MAM01590;MAM01914;MAM01851;MAM01852;MAM01916;MAM02331
prerank	Ether lipid metabolism	-0.2962707231064236	-0.7245376159037997	0.7970085470085471	0.8995813789277247	1.0	2/9	7.27%	MAM00626;MAM01597
prerank	Pyruvate metabolism	0.22213923782939154	0.7230226229412058	0.8777777777777778	1.0	1.0	11/29	27.93%	MAM01716;MAM02771;MAM01252;MAM02040;MAM01256;MAM02403;MAM02439;MAM02751;MAM02696;MAM02633;MAM01690
prerank	Chondroitin sulfate degradation	0.2651399265204267	0.721069773370182	0.8351449275362319	1.0	1.0	5/13	21.60%	MAM02384;MAM02040;MAM01554;MAM01910;MAM01517
prerank	Lysine metabolism	-0.20584294784162374	-0.7188873676655924	0.9040178571428571	0.8959141737318125	1.0	6/33	13.13%	MAM03681;MAM02578;MAM02630;MAM01597;MAM02552;MAM02413
prerank	Fatty acid activation (cytosolic)	-0.1673172596927964	-0.7168555044012934	0.9427083333333334	0.8886266918061088	1.0	13/73	14.53%	MAM02613;MAM01585;MAM01371;MAM01597;MAM03134;MAM00115;MAM01773;MAM01362;MAM00104;MAM01235;MAM01432;MAM01696;MAM02120
prerank	Phosphatidylinositol phosphate metabolism	0.3118530602374624	0.6929061381039079	0.8420038535645472	1.0	1.0	4/7	28.00%	MAM02750;MAM02040;MAM02751;MAM02171
prerank	Heparan sulfate degradation	-0.23256312449566074	-0.6432586945416754	0.9065817409766455	0.9516970921276056	1.0	2/12	7.67%	MAM01597;MAM02527
prerank	Heme degradation	-0.22783354468489356	-0.6201843739936881	0.9256900212314225	0.958774300476903	1.0	5/13	30.33%	MAM02630;MAM03109;MAM02039;MAM03106;MAM01595
prerank	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.22482778455211289	0.6064513039031957	0.9476635514018692	1.0	1.0	3/14	13.40%	MAM02750;MAM01252;MAM02040
prerank	Xenobiotics metabolism	-0.1475907653417593	-0.5962065959974726	0.9924812030075187	0.9627671107658566	1.0	11/58	21.93%	MAM00998;MAM01020;MAM02630;MAM03737;MAM03109;MAM02552;MAM00325;MAM02039;MAM03914;MAM01344;MAM02754
prerank	CoA catabolism	0.32042295867329806	0.5931214108472388	0.9378640776699029	1.0	1.0	3/4	31.40%	MAM02040;MAM02751;MAM01674
prerank	Ascorbate and aldarate metabolism	0.19380150894278114	0.577214923657587	0.9457943925233645	1.0	1.0	3/17	17.40%	MAM02661;MAM02040;MAM01655
prerank	Pentose and glucuronate interconversions	0.18724319151179405	0.5620938236914695	0.9582577132486388	1.0	1.0	6/20	23.13%	MAM02338;MAM02337;MAM02040;MAM03155;MAM01759;MAM02751
prerank	Urea cycle	0.23242286827339345	0.5398879736396842	0.9702602230483272	1.0	1.0	3/8	23.13%	MAM02040;MAM02579;MAM02751
prerank	Acylglycerides metabolism	0.18578753141755516	0.5375074670503496	0.9740740740740741	0.9771109775024819	1.0	6/18	27.93%	MAM10005;MAM00235;MAM02040;MAM01983;MAM00240;MAM01690
prerank	Vitamin D metabolism	-0.18323028648225181	-0.5315362828776465	0.9828326180257511	0.9801617323178831	1.0	4/16	20.40%	MAM02630;MAM02552;MAM03141;MAM02039
prerank	Inositol phosphate metabolism	0.913518845387477	2.264041743607656	0.0	0.024809134517937977	0.051	3/11	0.20%	MAM02173;MAM02171;MAM02750
prerank	Phosphatidylinositol phosphate metabolism	0.8786828587583646	1.967186628798674	0.0036900369003690036	0.18187284642929533	0.441	2/7	0.20%	MAM02171;MAM02750
prerank	Fructose and mannose metabolism	-0.583032640090854	-1.7616361762101238	0.006666666666666667	0.5857355908413019	0.176	8/17	14.40%	MAM01840;MAM02453;MAM01371;MAM02552;MAM01159;MAM01948;MAM01285;MAM02034
prerank	Purine metabolism	-0.42300765689596853	-1.7432593302233976	0.0	0.3348363891569436	0.198	25/64	15.73%	MAM01596;MAM01840;MAM02453;MAM01419;MAM02161;MAM01371;MAM02170;MAM02980;MAM01315;MAM01313;MAM01671;MAM03120;MAM02552;MAM02037;MAM03123;MAM01623;MAM01948;MAM01433;MAM01688;MAM01285;MAM01974;MAM02016;MAM02034;MAM01288;MAM03106
prerank	N-glycan metabolism	-0.5099459358983166	-1.7375240719385265	0.007009345794392523	0.23660555019446147	0.208	11/27	15.73%	MAM02516;MAM02453;MAM03107;MAM03108;MAM01623;MAM01159;MAM01948;MAM01651;MAM01590;MAM01592;MAM03106
prerank	Glycerophospholipid metabolism	0.5075421715205322	1.728544702087048	0.050243111831442464	0.2971015471927573	0.754	4/50	1.07%	MAM02171;MAM02750;MAM01451;MAM01450
prerank	C5-branched dibasic acid metabolism	-0.661293766411625	-1.634803240833231	0.014925373134328358	0.44295113606456704	0.381	5/9	14.40%	MAM01371;MAM01597;MAM01948;MAM01285;MAM02034
prerank	Pantothenate and CoA biosynthesis	-0.54329525867987	-1.6271501014345773	0.026607538802660754	0.3813667865602246	0.403	7/17	13.27%	MAM01596;MAM01371;MAM01674;MAM01597;MAM01623;MAM01285;MAM01590
prerank	Fatty acid biosynthesis (unsaturated)	-0.7370871125066143	-1.6086688097525927	0.017094017094017096	0.3081172533931548	0.439	3/6	4.33%	MAM01596;MAM02444;MAM01597
prerank	Fatty acid elongation (odd-chain)	-0.7370871125066143	-1.6086688097525927	0.017094017094017096	0.3081172533931548	0.439	3/6	4.33%	MAM01596;MAM02444;MAM01597
prerank	Galactose metabolism	-0.46133208211577104	-1.6077943079747379	0.017902813299232736	0.27165540836915514	0.44	11/30	17.13%	MAM01840;MAM02161;MAM03107;MAM01371;MAM03108;MAM02552;MAM01623;MAM00812;MAM01285;MAM03106;MAM03130
prerank	Beta oxidation of phytanic acid (peroxisomal)	-0.5473878543213502	-1.6075532082957327	0.0351288056206089	0.2418769677652036	0.441	11/15	28.80%	MAM01596;MAM01371;MAM02746;MAM01597;MAM02552;MAM02943;MAM02630;MAM01334;MAM02759;MAM02766;MAM02553
prerank	Fatty acid biosynthesis	-0.5185191483805904	-1.6015705455744067	0.03233256351039261	0.22882007193613474	0.452	6/18	6.60%	MAM01596;MAM02344;MAM01773;MAM02444;MAM01597;MAM02552
prerank	Nucleotide metabolism	-0.3944161127208601	-1.5942916358331019	0.008021390374331552	0.21846892470631396	0.463	20/54	17.13%	MAM01419;MAM02161;MAM01371;MAM01668;MAM02980;MAM01714;MAM01671;MAM02552;MAM03123;MAM01623;MAM01948;MAM01433;MAM01688;MAM01285;MAM01286;MAM01590;MAM02016;MAM02034;MAM03106;MAM03130
prerank	Fatty acid elongation (even-chain)	-0.6602868750903375	-1.5928967929642068	0.03289473684210526	0.2017837822031172	0.466	4/8	4.33%	MAM01596;MAM01773;MAM02444;MAM01597
prerank	Amino sugar and nucleotide sugar metabolism	-0.4492323802860096	-1.5829324201099184	0.014354066985645933	0.2018422668655145	0.486	18/33	28.80%	MAM01596;MAM02161;MAM01371;MAM01597;MAM02552;MAM01623;MAM01285;MAM01974;MAM00771;MAM01592;MAM03106;MAM03130;MAM02527;MAM03109;MAM02630;MAM02759;MAM02524;MAM02553
prerank	Keratan sulfate biosynthesis	-0.6389281886830539	-1.57619595747466	0.045548654244306416	0.1982429536425501	0.496	6/9	19.07%	MAM03107;MAM02278;MAM01590;MAM01592;MAM03106;MAM02288
prerank	Glycosphingolipid biosynthesis-globo series	-0.5573810044411242	-1.4947229416821184	0.07867494824016563	0.34122291429072726	0.647	5/11	15.73%	MAM03107;MAM03131;MAM01590;MAM01592;MAM03106
prerank	Omega-6 fatty acid metabolism	-0.5556991618300577	-1.4834993549235889	0.058823529411764705	0.34304763575752256	0.669	4/11	6.60%	MAM01596;MAM02444;MAM01597;MAM02552
prerank	Fatty acid biosynthesis (even-chain)	-0.5981997077385908	-1.4672628016667115	0.05844155844155844	0.3530299355464618	0.694	4/9	12.27%	MAM01596;MAM01371;MAM02444;MAM01285
prerank	Serotonin and melatonin biosynthesis	-0.44321387843449234	-1.4650525250262731	0.05251141552511415	0.3383844586757123	0.698	6/23	7.20%	MAM01596;MAM01597;MAM01103;MAM02552;MAM01107;MAM03089
prerank	Pentose phosphate pathway	-0.4449676891979576	-1.4562195792938588	0.07191011235955057	0.33680516758164386	0.705	9/22	17.13%	MAM01596;MAM02724;MAM01371;MAM01672;MAM02552;MAM02843;MAM01285;MAM03106;MAM03130
prerank	Propanoate metabolism	-0.44431240526207194	-1.4350338476452371	0.06373626373626373	0.35983507325203967	0.743	8/22	12.27%	MAM01596;MAM02772;MAM01371;MAM02444;MAM01597;MAM02552;MAM03190;MAM01285
prerank	Phenylalanine metabolism	-0.4556396488270274	-1.434962804724877	0.06103286384976526	0.3427000697638473	0.743	13/22	28.80%	MAM02724;MAM01371;MAM01597;MAM03882;MAM02552;MAM02723;MAM01974;MAM03106;MAM03109;MAM02630;MAM01334;MAM02759;MAM02553
prerank	Protein modification	-0.6553800433549273	-1.431057806660576	0.07775377969762419	0.33367520276898294	0.746	4/6	15.53%	MAM01369;MAM01588;MAM01365;MAM01288
prerank	Bile acid recycling	-0.4559467516618134	-1.4250422683469322	0.06205250596658711	0.3293225568985838	0.751	12/20	27.53%	MAM02963;MAM02962;MAM01371;MAM01445;MAM01597;MAM01285;MAM02026;MAM01987;MAM01334;MAM01435;MAM01988;MAM02759
prerank	Pyruvate metabolism	-0.40709289887141575	-1.415080055261338	0.0871559633027523	0.33377196830131295	0.762	10/29	15.27%	MAM01596;MAM01371;MAM01597;MAM02552;MAM01623;MAM02475;MAM01948;MAM01285;MAM02034;MAM02026
prerank	Pyrimidine metabolism	-0.340476832297168	-1.4144009216084013	0.035897435897435895	0.32188086674269667	0.764	18/59	17.13%	MAM01596;MAM02161;MAM01371;MAM01668;MAM03108;MAM01672;MAM02552;MAM03123;MAM01623;MAM01948;MAM01688;MAM01285;MAM01590;MAM01974;MAM02034;MAM02997;MAM03106;MAM03130
prerank	Fatty acid biosynthesis (odd-chain)	-0.6833138628698501	-1.4139192129677636	0.09583333333333334	0.31076410211422056	0.765	2/5	4.33%	MAM01596;MAM01597
prerank	Folate metabolism	-0.39146336819924077	-1.4042567587869632	0.059496567505720827	0.3155416492024966	0.779	8/33	13.53%	MAM01596;MAM01371;MAM10011;MAM02980;MAM02552;MAM01830;MAM01285;MAM01974
prerank	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.5267942207669806	1.377644866174083	0.11552346570397112	0.8073913924734816	0.979	2/14	4.93%	MAM02750;MAM02001
prerank	Valine, leucine, and isoleucine metabolism	-0.36980925222257155	-1.36546975493387	0.07090464547677261	0.375566779040768	0.829	18/40	24.53%	MAM01596;MAM03862;MAM01371;MAM01597;MAM00784;MAM02552;MAM02325;MAM01013;MAM01285;MAM01974;MAM00824;MAM03399;MAM03102;MAM00669;MAM01633;MAM02630;MAM03400;MAM01334
prerank	Carnitine shuttle (mitochondrial)	-0.4338073839343144	-1.346301966315125	0.11422413793103449	0.40364097274110555	0.845	8/19	13.67%	MAM00126;MAM01773;MAM02444;MAM01597;MAM02409;MAM02940;MAM02388;MAM02639
prerank	Nicotinate and nicotinamide metabolism	-0.38064557568915414	-1.336118538259602	0.12121212121212122	0.41086645027341584	0.852	9/28	15.53%	MAM01596;MAM02586;MAM02822;MAM01371;MAM02552;MAM01289;MAM01285;MAM01974;MAM01288
prerank	Carnitine shuttle (cytosolic)	-0.43690240549591425	-1.3301182630341732	0.12473118279569892	0.4091496424417535	0.86	8/18	13.67%	MAM00126;MAM01773;MAM02444;MAM01597;MAM02409;MAM02940;MAM02388;MAM02639
prerank	Oxidative phosphorylation	-0.4755441112939399	-1.3274737736889073	0.13829787234042554	0.39989911395736466	0.864	9/13	28.80%	MAM01371;MAM02552;MAM01285;MAM01802;MAM02631;MAM03102;MAM02630;MAM02759;MAM02553
prerank	Ubiquinone synthesis	-0.444665793508617	-1.3197629129983794	0.13073394495412843	0.4017704902343906	0.874	4/17	6.60%	MAM00981;MAM01371;MAM01597;MAM02552
prerank	Glycolysis / Gluconeogenesis	-0.37310360112015206	-1.314080677922362	0.11467889908256881	0.40036535712627014	0.877	11/31	19.40%	MAM01596;MAM01371;MAM01597;MAM02552;MAM02475;MAM01285;MAM03106;MAM01802;MAM03130;MAM01796;MAM02403
prerank	Protein degradation	-0.34737844503011034	-1.3011393073022675	0.09043927648578812	0.40371962452846744	0.894	12/40	14.80%	MAM01350;MAM02724;MAM01369;MAM01371;MAM02993;MAM03089;MAM02802;MAM01285;MAM01974;MAM02770;MAM01365;MAM02753
prerank	Protein assembly	-0.34737844503011034	-1.3011393073022675	0.09043927648578812	0.40371962452846744	0.894	12/40	14.80%	MAM01350;MAM02724;MAM01369;MAM01371;MAM02993;MAM03089;MAM02802;MAM01285;MAM01974;MAM02770;MAM01365;MAM02753
prerank	Carnitine shuttle (endoplasmic reticular)	-0.453938357754184	-1.2997586186749415	0.16041666666666668	0.3954713903305885	0.894	7/15	13.67%	MAM00126;MAM01773;MAM02444;MAM01597;MAM02940;MAM02388;MAM02639
prerank	Vitamin B12 metabolism	-0.5907409887242079	-1.2972527130770997	0.17467248908296942	0.389481995188867	0.901	2/6	6.60%	MAM01371;MAM02552
prerank	Glycosphingolipid biosynthesis-lacto and neolacto series	-0.4042094598428332	-1.2896207935394426	0.1655328798185941	0.39418662455770975	0.913	10/20	29.53%	MAM03107;MAM01881;MAM01948;MAM01590;MAM01592;MAM03106;MAM03098;MAM03138;MAM02164;MAM00744
prerank	O-glycan metabolism	-0.4270418563064452	-1.281069171369796	0.16563146997929606	0.4001157996315466	0.917	7/17	15.73%	MAM03107;MAM01613;MAM01712;MAM01954;MAM01590;MAM01592;MAM03106
