Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
prerank	Transport, nuclear	-0.3693275081460222	-1.0836008000822748	0.33211678832116787	0.9360655292573653	0.988	7/27	16.43%	ach;h2o;btn;lys_L;pi;nh4;dtdp
prerank	CoA synthesis	-0.41951653128978084	-1.0816953953455255	0.34104046242774566	0.9072933673558192	0.988	4/16	11.32%	h2o;ptth;pan4p;pi
prerank	Phenylalanine metabolism	-0.43043898918045936	-1.0716657217628054	0.36398467432950193	0.9047968636600577	0.991	4/16	13.40%	h2o;tyr_L;phe_L;nh4
prerank	Eicosanoid metabolism	-0.3637387467556378	-1.0638966070013678	0.37044534412955465	0.8954399110415765	0.991	6/28	7.66%	leuktrA4;h2o;leuktrE4;HC02202;prostgf2;gly
prerank	Vitamin B2 metabolism	-0.43792928038662554	-1.0626002106025454	0.362763915547025	0.8677515905576199	0.991	4/14	11.64%	fe2;h2o;pi;fmn
prerank	Cholesterol metabolism	-0.4162555696071917	-1.051831328675333	0.39579349904397704	0.8696022084445852	0.993	3/17	11.32%	h2o;acac;pi
prerank	Valine, leucine, and isoleucine metabolism	-0.38455439491674137	-1.0413195749481448	0.389413988657845	0.8730939975795868	0.995	7/23	15.15%	h2o;leu_L;acac;val_L;pi;hco3;ile_L
prerank	Purine catabolism	-0.3479617973841927	-1.0246392587549824	0.41316270566727603	0.8927123874281577	0.997	10/29	22.33%	h2o;pi;gua;nh4;imp;itp;gtp;gmp;CE0074;hxan
prerank	Taurine and hypotaurine metabolism	-0.4757535311897306	-1.0240572046194425	0.45233265720081134	0.8676818874357002	0.997	2/9	2.23%	h2o;taur
prerank	Blood group synthesis	0.37709020005721644	1.0232146923797372	0.42190669371196754	1.0	0.997	11/21	44.34%	cmp;udp;fucacngal14acglcgalgluside_hs;fucfucfucgalacglcgal14acglcgalgluside_hs;galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs;acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs;gdp;fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs;fucgalfucgalacglcgalgluside_hs;acgalfucgalacgalfuc12gal14acglcgalgluside_hs;fucfucgalacglcgalgluside_hs
prerank	Steroid metabolism	-0.3368705400795451	-1.0113133734565427	0.4396887159533074	0.8774321241371599	0.997	9/32	17.38%	h2o;aprgstrn;andrstrn;estradiol;estradiolglc;acald;bilglcur;5adtststeroneglc;tststeroneglc
prerank	Dietary fiber binding	0.4307357019080238	1.0040550681573348	0.46361746361746364	1.0	0.998	4/11	8.93%	tchola;bglc;psyl;gum
prerank	Propanoate metabolism	-0.4006075386294844	-1.0032681464371163	0.44814814814814813	0.8735439199891388	0.997	4/16	11.32%	h2o;acac;acetone;pi
prerank	Transport, endoplasmic reticular	-0.287389022441405	-0.9843928749782441	0.5018867924528302	0.8998135744922638	0.998	15/69	18.50%	leuktrA4;h2o;C02528;dag_hs;andrstrn;estradiol;estradiolglc;acald;pi;bilglcur;lnlc;pe_hs;5adtststeroneglc;tststeroneglc;hdca
prerank	Transport, peroxisomal	-0.32032721364669486	-0.9806151276112647	0.47504621072088726	0.8855739252851982	0.998	10/39	13.40%	h2o;taur;dgchol;lys_L;acac;etoh;gly;acald;pi;nh4
prerank	Vitamin A metabolism	-0.3590695886150034	-0.9726104036391275	0.498046875	0.8840524910502259	0.998	2/21	2.87%	h2o;retfa
prerank	Tryptophan metabolism	0.35139121498627923	0.9609492767630905	0.5010752688172043	1.0	0.999	7/21	14.67%	trp_L;C02470;nad;co2;ala_L;glu_L;h2o2
prerank	D-alanine metabolism	-0.47271975370121766	-0.9590495725938183	0.5169491525423728	0.8971864146774767	0.999	2/7	13.40%	h2o;nh4
prerank	Bile acid synthesis	-0.32022675248366667	-0.941909982543032	0.5545454545454546	0.9200864370729058	1.0	8/32	13.40%	h2o;taur;dgchol;C02528;gly;HC02191;pi;nh4
prerank	Hyaluronan metabolism	-0.4803791971935601	-0.9398630727190498	0.562753036437247	0.9030069196017119	1.0	1/6	1.44%	h2o
prerank	Glycerophospholipid metabolism	-0.3136485061053268	-0.9386960107118267	0.5362595419847328	0.8843583593549652	1.0	8/33	14.99%	ach;h2o;ak2lgchol_hs;dag_hs;acald;pi;nh4;pe_hs
prerank	Lysine metabolism	-0.39256000848438577	-0.9231236501681578	0.581081081081081	0.9020455265420645	1.0	3/12	13.40%	h2o;lys_L;nh4
prerank	Histidine metabolism	0.3606686777600346	0.9130771329828119	0.575	1.0	0.999	6/15	14.67%	ahcys;3mlda;nad;co2;glu_L;h2o2
prerank	Galactose metabolism	-0.35378660934537015	-0.9125230858476986	0.582995951417004	0.9066625662883073	1.0	1/17	1.44%	h2o
prerank	Keratan sulfate degradation	-0.4400663171967477	-0.910187815890579	0.5705263157894737	0.8921070230750276	1.0	1/7	1.44%	h2o
prerank	C5-branched dibasic acid metabolism	-0.46899627160411617	-0.9084380142709021	0.5717092337917485	0.876701244119308	1.0	2/6	21.21%	pi;gtp
prerank	Pentose phosphate pathway	-0.3321599733291133	-0.9068411693774809	0.6046511627906976	0.8611446244267297	1.0	5/22	12.60%	h2o;gly;acald;pi;phe_L
prerank	Urea cycle	-0.2951450330439424	-0.8901827950401665	0.6459510357815442	0.8796523095141121	1.0	6/32	13.88%	h2o;thf;gly;pi;nh4;orn
prerank	Folate metabolism	-0.34965986420225664	-0.8652199858858244	0.6432865731462926	0.9100898358166636	1.0	5/15	14.67%	h2o;thf;pi;nh4;fol
prerank	Oxidative phosphorylation	-0.37561937801618883	-0.8636393987407527	0.6411764705882353	0.8950110874779381	1.0	4/13	23.60%	h2o;pi;dhap;q10h2
prerank	Glutamate metabolism	-0.3164168643925967	-0.8375205948541645	0.697196261682243	0.9304936256984578	1.0	4/20	13.40%	h2o;pi;hco3;nh4
prerank	Glycine, serine, alanine and threonine metabolism	-0.29277608504119595	-0.8350260719068172	0.6941176470588235	0.9172934195731407	1.0	6/26	13.40%	h2o;mthgxl;thf;gly;pi;nh4
prerank	Ubiquinone synthesis	0.3448764926066298	0.8345916067885185	0.6688453159041394	1.0	1.0	6/13	24.72%	ahcys;nad;co2;q10;34hpp;nadp
prerank	Glutathione metabolism	-0.32298619242471616	-0.8330417237416028	0.6889312977099237	0.9037331969421275	1.0	3/16	11.32%	h2o;gly;pi
prerank	N-glycan degradation	-0.42501954419549476	-0.8300522133079468	0.680672268907563	0.8927246701831487	1.0	1/6	1.44%	h2o
prerank	Methionine and cysteine metabolism	-0.27276099102976425	-0.8290972511202698	0.7456647398843931	0.8784503861075341	1.0	8/34	18.18%	h2o;taur;thf;pi;slfcys;nh4;HC00250;met_L
prerank	Cytochrome metabolism	-0.2836459527995626	-0.8276079096176192	0.7547169811320755	0.8651190530065491	1.0	9/30	21.69%	h2o;omeprazole;coumarin;24nph;meoh;debrisoquine;hdca;4nphsf;ebastineoh
prerank	N-glycan synthesis	-0.323133787855	-0.7984147608722387	0.742393509127789	0.8980293427146179	1.0	2/14	11.32%	h2o;pi
prerank	NAD metabolism	-0.2931249521643172	-0.7753877349842739	0.8026565464895635	0.9189572464978083	1.0	4/20	13.40%	h2o;pi;ncam;nh4
prerank	Glyoxylate and dicarboxylate metabolism	-0.33075627211279823	-0.7746488110019863	0.7755905511811023	0.9046921777095288	1.0	1/12	1.44%	h2o
prerank	Aminosugar metabolism	0.27443320311234687	0.7739865242549032	0.820675105485232	1.0	1.0	7/23	20.89%	idp;acgam;nad;glu_L;gam;udp;ac
prerank	Transport, lysosomal	-0.2568493499949296	-0.7695129202643453	0.8425531914893617	0.8972447240198519	1.0	7/33	20.41%	h2o;thf;pi;lnlc;meoh;hdca;dpcoa
prerank	Tyrosine metabolism	-0.2500079238477813	-0.7637302745054636	0.8349146110056926	0.8907870440093864	1.0	4/35	5.90%	h2o;ascb_L;adrnl;acac
prerank	Pyrimidine catabolism	0.2491876970283958	0.7602900562424729	0.8471337579617835	1.0	1.0	14/36	26.00%	cmp;nad;co2;ala_L;glu_L;cytd;dgtp;dcmp;dtmp;thym;nadp;csn;pyr;drib
prerank	Fatty acid synthesis	-0.3108070635189889	-0.746587080181653	0.8283433133732535	0.9003583175062445	1.0	1/14	1.44%	h2o
prerank	Pyrimidine synthesis	-0.2638765537981876	-0.7371199322346309	0.845213849287169	0.897377076971592	1.0	5/26	19.46%	h2o;pi;hco3;dtdp;cbasp
prerank	Nucleotide interconversion	0.22103728168980225	0.7330011787914649	0.9342629482071713	1.0	1.0	13/52	21.05%	idp;cmp;nad;xmp;din;glu_L;cytd;h2o2;dgtp;udp;dcmp;dtmp;adn
prerank	Glycolysis/gluconeogenesis	0.2390415114310368	0.7277428384739449	0.8827292110874201	1.0	1.0	11/32	25.20%	lac_L;idp;nad;co2;h2o2;dgtp;udp;ac;fad;nadp;pyr
prerank	Citric acid cycle	0.2665476418869029	0.7223669415380843	0.8736616702355461	1.0	1.0	10/21	27.43%	nad;co2;ala_L;glu_L;ac;fad;nadp;fum;pyr;mal_L
prerank	Fructose and mannose metabolism	-0.26383553284003114	-0.7014149439639719	0.8823529411764706	0.9228911164411459	1.0	5/20	21.21%	h2o;pi;dhap;itp;gtp
prerank	Alanine and aspartate metabolism	0.24992281505254588	0.6995251760537148	0.9177215189873418	1.0	1.0	9/23	25.20%	ala_D;asp_D;ala_L;glu_L;h2o2;citr_L;ac;fum;pyr
prerank	beta-Alanine metabolism	-0.2618728289843564	-0.6961483738785287	0.887189292543021	0.913660747543175	1.0	1/19	1.44%	h2o
prerank	O-glycan synthesis	0.4190374960575106	0.6812288018720307	0.8352941176470589	1.0	1.0	1/3	18.34%	udp
prerank	Transport, golgi apparatus	-0.20871119385865783	-0.64050458814128	0.9678714859437751	0.9436677952992385	1.0	1/35	1.44%	h2o
prerank	Arginine and Proline Metabolism	-0.2208501338884098	-0.6365616586599778	0.9612546125461254	0.9321853645291216	1.0	4/27	18.18%	h2o;pi;nh4;met_L
prerank	Sphingolipid metabolism	0.18064174000755914	0.5726159951149431	0.9877800407331976	1.0	1.0	10/37	25.68%	ahcys;cmp;nad;co2;udp;gal;fad;gt1a_hs;nadp;galside_hs
prerank	Glycosphingolipid metabolism	0.3016704061740681	0.5540391625607914	0.9486166007905138	1.0	1.0	2/5	25.68%	udp;galside_hs
prerank	Squalene and cholesterol synthesis	0.24757429602392103	0.5323626865171734	0.967280163599182	0.9789503898961871	1.0	1/8	9.25%	co2
prerank	CoA synthesis	-0.5723174854130606	-1.5392852078008374	0.034358047016274866	1.0	0.495	4/16	3.99%	pan4p;h2o;pi;ptth
prerank	Folate metabolism	-0.5469198425979771	-1.4484224069061413	0.08021390374331551	1.0	0.674	6/15	11.64%	h2o;pi;fol;nadp;nh4;for
prerank	Glycerophospholipid metabolism	-0.45015526992302807	-1.4318692759840388	0.056363636363636366	1.0	0.71	10/33	12.60%	ach;Rtotal;h2o;pi;ak2lgchol_hs;glyc;nadp;nh4;dag_hs;pglyc_hs
prerank	Triacylglycerol synthesis	-0.576259633677878	-1.4284835875880733	0.0777988614800759	1.0	0.712	6/12	12.60%	Rtotal;h2o;pi;glyc;dag_hs;pglyc_hs
prerank	Phosphatidylinositol phosphate metabolism	-0.5451989478816448	-1.3620938027221694	0.11466165413533834	1.0	0.808	4/12	12.44%	h2o;pi;hdca;dag_hs
prerank	Vitamin B6 metabolism	-0.5231515435983703	-1.346062755407542	0.13575525812619502	1.0	0.834	4/13	3.19%	pydx5p;pydam;h2o;pi
prerank	Transport, lysosomal	-0.42184144543838126	-1.3438062876531265	0.07829181494661921	1.0	0.836	9/33	17.70%	Rtotal;h2o;pi;hdca;arachd;so4;dpcoa;glc_D;thf
prerank	Sphingolipid metabolism	-0.4082257227682791	-1.3371597811668614	0.09563758389261745	1.0	0.844	11/37	23.60%	Rtotal;h2o;pi;hdca;nadp;so4;dag_hs;glc_D;spc_hs;pchol_hs;ser_L
prerank	Vitamin D metabolism	-0.6220655221208549	-1.3157890446864167	0.1685185185185185	1.0	0.873	2/7	8.61%	h2o;nadp
prerank	Inositol phosphate metabolism	-0.587215800994724	-1.2839525199637052	0.17350746268656717	1.0	0.913	3/8	12.44%	h2o;pi;dag_hs
prerank	Nucleotide salvage pathway	-0.5861756280918161	-1.2825465097623423	0.1980952380952381	0.9925079070307284	0.917	3/8	9.25%	imp;gua;ade
prerank	R group synthesis	-0.6494698271614504	-1.2736613378505062	0.18568665377176016	0.949888285987871	0.926	2/5	2.39%	Rtotal;h2o
prerank	Starch and sucrose metabolism	-0.42712937257757067	-1.2598766112596618	0.1701388888888889	0.9409315229934445	0.932	10/24	21.37%	h2o;pi;maltttr;CE2839;malthx;malthp;glc_D;glygn5;tre;glygn4
prerank	Bile acid synthesis	-0.3907638224813692	-1.2211304331953567	0.171875	1.0	0.96	7/32	10.37%	taur;h2o;pi;HC02191;tchola;nadp;nh4
prerank	Thiamine metabolism	-0.524106805299297	-1.188262765436583	0.2732447817836812	1.0	0.969	2/9	3.19%	h2o;pi
prerank	Blood group synthesis	0.39768976897689745	1.1733381047293139	0.2376470588235294	1.0	0.952	21/21	61.56%	h;cmp;fucacngal14acglcgalgluside_hs;galfucgalacglcgal14acglcgalgluside_hs;galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs;udp;fucgal14acglcgalgluside_hs;udpgal;fuc14galacglcgalgluside_hs;fucfucfucgalacglcgal14acglcgalgluside_hs;acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs;acgalfucgalacgalfuc12gal14acglcgalgluside_hs;galfuc12gal14acglcgalgluside_hs;fucfuc132galacglcgal14acglcgalgluside_hs;fucfucgalacglcgalgluside_hs;fuc13galacglcgal14acglcgalgluside_hs;fucgalfucgalacglcgalgluside_hs;fucacgalfucgalacglcgalgluside_hs;fucfuc12gal14acglcgalgluside_hs;gdp;fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs
prerank	Miscellaneous	-0.36327432772525686	-1.1559059912626883	0.2641843971631206	1.0	0.977	12/33	19.94%	h2o;pi;no2;hco3;nadp;cl;CE4633;fe2;tsul;tcynt;23cump;q10h2
prerank	CoA catabolism	-0.481670469077098	-1.145208309828507	0.305019305019305	1.0	0.982	4/11	3.99%	pan4p;h2o;pi;ptth
prerank	Alanine and aspartate metabolism	0.37316697658457354	1.1418781349220632	0.2727272727272727	1.0	0.971	11/23	26.79%	citr_L;pyr;h;fum;coa;ala_L;ac;gly;h2o2;asn_L;arg_L
prerank	Steroid metabolism	-0.3648777224772416	-1.1318377229243937	0.29009009009009007	1.0	0.984	10/32	20.57%	h2o;nadp;estradiolglc;so4;for;andrstrn;tststeroneglc;tststerone;acald;bilglcur
prerank	Heme degradation	-0.46963337443242764	-1.1277959663831159	0.33273056057866185	1.0	0.984	3/11	11.32%	h2o;nadp;fe2
prerank	Keratan sulfate degradation	-0.5236573934673037	-1.1221001924606049	0.3180987202925046	1.0	0.985	2/7	11.16%	h2o;so4
prerank	Arginine and Proline Metabolism	-0.3648586620213174	-1.120867900360953	0.2841726618705036	1.0	0.986	7/27	11.64%	h2o;pi;4hpro_LT;nadp;ade;nh4;for
prerank	Limonene and pinene degradation	-0.49184065731697213	-1.117139847993581	0.3400735294117647	1.0	0.987	3/9	8.61%	h2o;appnn;nadp
prerank	N-glycan degradation	-0.5431208692147067	-1.1004743552143756	0.3714821763602251	1.0	0.988	1/6	2.39%	h2o
prerank	Phenylalanine metabolism	-0.40528254116804496	-1.0982941685872787	0.3432282003710575	1.0	0.988	4/16	10.37%	h2o;tyr_L;nadp;nh4
prerank	Cholesterol metabolism	-0.40629972883361043	-1.0978505536932073	0.33081285444234404	0.9628803064155761	0.988	4/17	11.64%	h2o;pi;nadp;for
prerank	Vitamin B2 metabolism	-0.42658921975402964	-1.0939240171241036	0.360377358490566	0.9398119276191412	0.989	3/14	3.19%	h2o;fmn;pi
prerank	Vitamin A metabolism	-0.37479093670451996	-1.0859212364785689	0.33643122676579923	0.9303684789161967	0.99	4/21	8.61%	retfa;Rtotal;h2o;nadp
prerank	O-glycan synthesis	0.6407835003711805	1.0766491529799855	0.41841004184100417	1.0	0.986	1/3	10.69%	h
prerank	Purine catabolism	-0.3491469706917709	-1.071987061050572	0.35431654676258995	0.9441977110026903	0.992	6/29	10.37%	h2o;pi;imp;gua;ade;nh4
prerank	Heme synthesis	-0.45456691427103496	-1.0688847768196807	0.3871559633027523	0.922363714408356	0.992	4/10	13.72%	h2o;nh4;fe2;ascb_L
prerank	Dietary fiber binding	-0.45190009539598097	-1.066212482656156	0.39371534195933455	0.8990743696137886	0.993	4/11	6.70%	psylchol;gum;tchola;bglc
prerank	Purine synthesis	-0.3714110853633452	-1.0647750864639403	0.3715277777777778	0.8741739855646963	0.994	3/20	3.51%	h2o;pi;imp
prerank		0.23296725219543135	1.0570973413877456	0.2953929539295393	1.0	0.987	81/257	25.20%	ahdt;desfvs;ttdca;idp;1513tacr;oxy1rb;arachcoa;malcoa;4bhglz;s3meacmp;gtp;4abut;lvstacid;pyr;1331tacr;2hatvacid;dttp;am1c4n9cs;HC01440;thrfvs;dopa;5ohfvs;sulpacmp;ppa;phe_L;tmdm1;met_L;am1cglc;fvstet;acmpglut;h;csa;ndersv;leuktrC4;c10crn;ocdca;epoxtac;q10;1ohmdz;3ohacmp;fum;6hmsmvacid;cytd;ptvstm3;HC01700;crn;coa;dgtp;3hpvstet;dcmp;nad;5ohfvsglu;crvsm1;ala_L;rsvlac;ac;dheas;3mob;am9csa;chsterol;ps_hs;am1a4ncs;gal;lst4exp;adn;4mop;ctp;gly;cdp;lstn;h2o2;6melvacid;lys_L;4ohmdz;nac;dhap;asn_L;retinal;4hatvacid;hdcea;ile_L
prerank	N-glycan synthesis	-0.41414046003210747	-1.0560083267377252	0.4010600706713781	0.8712735397382702	0.996	2/14	3.19%	h2o;pi
prerank	Keratan sulfate synthesis	0.57784911717496	1.0463519785758706	0.44849785407725323	1.0	0.988	4/4	42.58%	h;cmp;udp;udpgal
prerank	Oxidative phosphorylation	-0.40950357377455426	-1.0333547637430012	0.424860853432282	0.9089400226329688	0.999	2/13	3.19%	h2o;pi
prerank	Pyrimidine synthesis	-0.34389726566337236	-1.0290780078855233	0.4218181818181818	0.8934717710895402	0.999	4/26	6.54%	h2o;dtmp;pi;hco3
prerank	Glutamate metabolism	-0.3593643353440221	-1.0279884737493428	0.4106813996316759	0.8706141990789293	0.999	5/20	10.37%	h2o;pi;hco3;nadp;nh4
prerank	Hyaluronan metabolism	-0.5123358574971354	-1.0247956423511932	0.44227005870841485	0.8545589956378338	0.999	1/6	2.39%	h2o
prerank	Transport, endoplasmic reticular	-0.2806219523597368	-1.0196317869081837	0.42634315424610053	0.8463695102699254	0.999	19/69	22.65%	h2o;pi;hdca;leuktrA4;arachd;nadp;estradiolglc;for;dag_hs;andrstrn;txa2;glc_D;tststeroneglc;tststerone;acald;bilglcur;13_cis_retnglc;gthrd;pchol_hs
prerank	Glycosphingolipid metabolism	0.5196243185089855	1.005237995978086	0.49036402569593146	1.0	0.992	1/5	10.69%	h
prerank	Transport, peroxisomal	-0.3056684793794476	-1.002680157864205	0.4421052631578947	0.8700589648394845	0.999	7/39	13.08%	taur;h2o;pi;tchola;nadp;nh4;asp_D
prerank	Eicosanoid metabolism	0.31979573953836626	1.0016205053433014	0.46187363834422657	0.9104473785412127	0.992	8/28	12.12%	leuktrB4;HC02207;HC02203;leuktrD4;prostge1;h;prostgi2;leuktrC4
prerank	Methionine and cysteine metabolism	-0.3115091456571617	-0.9995066963386576	0.4460694698354662	0.8563922512214884	1.0	6/34	11.16%	taur;h2o;pi;nadp;nh4;so4
prerank	Transport, nuclear	0.3134023958979931	0.9869126219797385	0.4631578947368421	0.8359441097295219	0.995	15/27	27.11%	idp;4abut;dttp;chol;cytd;coa;dgtp;nad;ctp;h2o2;lys_L;dtdp;btn;o2s;gmp
prerank	Valine, leucine, and isoleucine metabolism	-0.3318747690569064	-0.9840657629943348	0.4693140794223827	0.8734759016916693	1.0	4/23	9.57%	h2o;pi;hco3;val_L
prerank	Lysine metabolism	-0.3858124003422356	-0.9650834834175271	0.4897959183673469	0.9010860003269678	1.0	3/12	10.37%	h2o;nadp;nh4
prerank	NAD metabolism	-0.3434459209122963	-0.9645872268761078	0.5055555555555555	0.8809083033149422	1.0	4/20	10.37%	h2o;pi;nadp;nh4
prerank	Pentose phosphate pathway	0.32546147336262704	0.9632254702998543	0.5034965034965035	0.8011679414320102	0.999	5/22	10.69%	arab_L;rib_D;rbt;phe_L;h
prerank	Aminosugar metabolism	0.3138608068626275	0.9620609748082279	0.5150214592274678	0.7235995385207025	0.999	9/23	22.65%	idp;pyr;chtn;h;coa;nad;ac;ctp;gam
prerank	Glycine, serine, alanine and threonine metabolism	-0.30949761213105687	-0.9578995397514156	0.5315315315315315	0.8773461798261567	1.0	8/26	17.70%	h2o;pi;glyb;nadp;nh4;mthgxl;thr_L;thf
prerank	Pyruvate metabolism	-0.3366302219029543	-0.9545974600130303	0.5222222222222223	0.8652409830833067	1.0	4/20	8.61%	h2o;pi;hco3;nadp
prerank	Transport, extracellular	-0.21667879429552978	-0.9521545914648087	0.616519174041298	0.8513586551760826	1.0	66/371	17.70%	retfa;taur;pan4p;pydx5p;pydam;alaala;dca;ach;Rtotal;h2o;fmn;glypro;pi;hdca;leuktrA4;tyr_L;ptth;appnn;HC02191;ak2lgchol_hs;HC02202;glyc;fol;tchola;glygly;hco3;hista;leuleu;gua;glyb;4hpro_LT;arachd;leuktrE4;cl;ade;val_L;estradiolglc;prostgf2;nh4;so4;fe2;hpdca;for;tsul;dag_hs;pglyc_hs;andrstrn;asp_D;strdnc;ascb_L;thyox_L;thym;but;ala_B;txa2;mthgxl;dpcoa;glc_D;tcynt;tststeroneglc;dmantipyrine;thr_L;tststerone;trp_L;4mtolbutamide;thf
prerank	Transport, golgi apparatus	-0.3003390406661006	-0.9520768091519968	0.5328836424957841	0.832917470406195	1.0	2/35	3.19%	h2o;pi
prerank	Tyrosine metabolism	-0.29324622070344064	-0.9505535791403589	0.5263157894736842	0.8190749129038173	1.0	8/35	14.04%	h2o;tyr_L;nadp;nh4;so4;for;ascb_L;thyox_L
prerank	Fatty acid oxidation	-0.24629771228335584	-0.9503726046644813	0.5899280575539568	0.8024577082668369	1.0	17/96	14.51%	dca;Rtotal;h2o;pi;hdca;glyc;hco3;arachd;nadp;3ivcrn;c51crn;ddeccrn;hpdca;for;dag_hs;strdnc;but
prerank	Cytochrome metabolism	-0.2977942803264227	-0.9293662893617195	0.547576301615799	0.832981363627481	1.0	12/30	31.26%	h2o;hdca;nadp;dmantipyrine;4mtolbutamide;coumarin;debrisoquine;4nphsf;htaxol;eaflatoxin;whddca;ebastineoh
prerank	Glycolysis/gluconeogenesis	0.2815189792592567	0.9275555102130761	0.5730593607305936	0.7261446667676639	1.0	12/32	24.40%	idp;gtp;pyr;h;coa;dgtp;nad;ac;ctp;cdp;h2o2;dhap
prerank	Androgen and estrogen synthesis and metabolism	-0.520555236113065	-0.9249266194171653	0.5806451612903226	0.8265560165975103	1.0	2/4	11.16%	h2o;so4
prerank	Nucleotide interconversion	-0.2644687105158541	-0.9141472676132518	0.6025179856115108	0.8338108559734139	1.0	8/52	11.16%	h2o;dtmp;pi;imp;nadp;ade;nh4;so4
prerank	Fructose and mannose metabolism	0.3151775890221194	0.9131384874088426	0.5874730021598272	0.6920736657693458	1.0	3/20	3.67%	idp;sbt_D;gtp
prerank	Taurine and hypotaurine metabolism	-0.39783216004635	-0.9096724677616922	0.5716911764705882	0.8277640010803113	1.0	2/9	2.39%	taur;h2o
prerank	Glutathione metabolism	-0.34062907463400627	-0.9095660516389286	0.5961904761904762	0.8122903480297984	1.0	2/16	3.19%	h2o;pi
prerank	Tetrahydrobiopterin metabolism	0.34736898302373	0.9031415980444235	0.5931477516059958	0.6550442250993461	1.0	4/13	10.69%	ahdt;gtp;phe_L;h
prerank	Pyrimidine catabolism	-0.27959970152898145	-0.8990149726578781	0.6155268022181146	0.8179593573784446	1.0	7/36	14.83%	h2o;dtmp;pi;nadp;nh4;thym;ala_B
prerank	Citric acid cycle	0.30180512819832406	0.8880058157207924	0.630901287553648	0.6315344186642738	1.0	8/21	18.98%	gtp;pyr;h;fum;coa;nad;ala_L;ac
prerank	Butanoate metabolism	-0.42718298620249756	-0.8866456020393715	0.599250936329588	0.8279348866900734	1.0	1/6	2.39%	h2o
prerank	Cysteine Metabolism	-0.4183798254655491	-0.8851698728483227	0.6341911764705882	0.8162692079704528	1.0	2/7	10.37%	h2o;nh4
prerank	Squalene and cholesterol synthesis	-0.40500406775883613	-0.8816442703210913	0.628131021194605	0.808829606733079	1.0	2/8	8.61%	pi;nadp
prerank	Fatty acid synthesis	-0.34146730774246087	-0.878479076010318	0.6361974405850092	0.8012503164313152	1.0	3/14	8.61%	h2o;CE2250;nadp
prerank	ROS detoxification	-0.462588745322639	-0.8615177743036699	0.6713995943204868	0.8194279593393454	1.0	1/5	2.39%	h2o
prerank	Vitamin C metabolism	-0.3735531505748557	-0.8589953679910142	0.6561338289962825	0.8097286945419726	1.0	3/9	13.72%	h2o;nadp;ascb_L
prerank	Tryptophan metabolism	-0.3015946810097053	-0.8551739304392163	0.6975881261595547	0.8028841575403034	1.0	6/21	19.94%	h2o;nadp;nh4;for;trp_L;q10h2
prerank	Propanoate metabolism	-0.3199771112614158	-0.8535529085266118	0.6569872958257713	0.7928255922901887	1.0	2/16	3.19%	h2o;pi
prerank	Transport, mitochondrial	-0.22037068590841472	-0.8522135574442453	0.7802768166089965	0.7825513352484307	1.0	23/100	19.94%	h2o;dtmp;pi;tyr_L;ptth;glyc;fol;hco3;glyb;val_L;nh4;so4;fe2;for;tsul;thym;but;ala_B;tcynt;thf;dgmp;acald;q10h2
prerank	Histidine metabolism	-0.31482745302562615	-0.8372166390638571	0.6851145038167938	0.7935924034471753	1.0	3/15	10.37%	h2o;hista;nh4
prerank	D-alanine metabolism	-0.3853885350992433	-0.8194743925406658	0.6984732824427481	0.8112705934346534	1.0	2/7	10.37%	h2o;nh4
prerank	Glyoxylate and dicarboxylate metabolism	-0.33638959649634415	-0.8175919104622212	0.7097378277153558	0.8022749035197169	1.0	2/12	8.61%	h2o;nadp
prerank	Biotin metabolism	-0.3654664825888445	-0.8122730981899513	0.7323420074349443	0.7983726436442111	1.0	1/8	2.39%	h2o
prerank	Ubiquinone synthesis	-0.30432994493819615	-0.7725251683391549	0.7606679035250464	0.8450536039503578	1.0	2/13	8.61%	h2o;nadp
prerank	C5-branched dibasic acid metabolism	-0.34807416314370127	-0.7032326719437846	0.84251968503937	0.9158051041507653	1.0	1/6	3.19%	pi
prerank	beta-Alanine metabolism	-0.24885761726951278	-0.6958624221139627	0.8971428571428571	0.9102731293602663	1.0	3/19	14.83%	h2o;nh4;ala_B
prerank	Urea cycle	-0.21790195871926246	-0.6854978859881049	0.9284436493738819	0.9074864122494302	1.0	4/32	10.37%	h2o;pi;nadp;nh4
prerank	Galactose metabolism	-0.2390139967018594	-0.6326995564267217	0.9396709323583181	0.9349930843706777	1.0	3/17	18.34%	h2o;glc_D;sucr
prerank	Biotin metabolism	-0.8544846371573362	-1.835299739737764	0.0038910505836575876	0.05434101074279982	0.035	2/8	1.59%	h2o;btn
prerank	Thiamine metabolism	-0.6891494891731725	-1.5334884376673736	0.04693140794223827	0.9122497178447518	0.502	3/9	20.73%	h2o;pi;adp
prerank	Inositol phosphate metabolism	-0.7189447660300725	-1.5279714686523105	0.029411764705882353	0.6421296102774178	0.513	5/8	20.73%	h2o;dag_hs;pi;inost;adp
